Date,Adj Close,Volume,Surprise_EPS,Total Sentiment,Avg Sentiment
2020-09-30,251.32000732421875,8188500,0.77,0.0,0.0
2020-10-01,253.4499969482422,4318000,0.77,0.0,0.0
2020-10-02,247.85000610351562,4494500,0.77,0.0,0.0
2020-10-05,251.52999877929688,3403500,0.77,0.0,0.0
2020-10-06,250.13999938964844,4448100,0.77,0.0,0.0
2020-10-07,259.9800109863281,4963200,0.77,0.0,0.0
2020-10-08,260.2200012207031,4150400,0.77,0.0,0.0
2020-10-09,265.9800109863281,4225000,0.77,0.0,0.0
2020-10-12,267.07000732421875,4317000,0.77,0.0,0.0
2020-10-13,266.8299865722656,3713200,0.77,0.0,0.0
2020-10-14,261.8299865722656,5133100,0.77,0.0,0.0
2020-10-15,257.7200012207031,5256800,0.77,0.09300000000000003,0.046500000000000014
2020-10-16,258.54998779296875,3092300,0.77,0.0,0.0
2020-10-19,255.00999450683594,3242300,0.77,0.0,0.0
2020-10-20,255.97000122070312,2989300,0.77,0.9906,0.19812000000000002
2020-10-21,254.22999572753906,2794000,0.77,0.9705,0.3235
2020-10-22,249.6699981689453,3685700,0.77,-0.3903,-0.097575
2020-10-23,250.52000427246094,3159600,0.77,1.3355000000000001,0.4451666666666667
2020-10-26,241.97999572753906,5864100,0.77,5.1071,0.31919375
2020-10-27,250.3000030517578,4285600,0.77,1.2599,0.62995
2020-10-28,238.42999267578125,4425400,0.77,0.7021000000000001,0.35105000000000003
2020-10-29,237.13999938964844,4589000,0.77,0.9909,0.49545
2020-10-30,232.27000427246094,5741200,0.77,1.987,0.9935
2020-11-02,232.4499969482422,3953400,0.77,0.9599,0.9599
2020-11-03,237.1300048828125,4151400,0.77,0.0,0.0
2020-11-04,250.74000549316406,6505400,0.77,-0.1059,-0.05295
2020-11-05,260.2200012207031,8961700,0.77,1.0652,0.35506666666666664
2020-11-06,260.1499938964844,3798600,0.77,0.3184,0.10613333333333334
2020-11-09,259.2799987792969,8777500,0.77,0.5267,0.131675
2020-11-10,247.66000366210938,6863200,0.77,-0.6766,-0.13532
2020-11-11,254.17999267578125,4163400,0.77,2.3873,0.47746000000000005
2020-11-12,249.4199981689453,5607000,0.77,-0.296,-0.148
2020-11-13,249.50999450683594,5160000,0.77,0.5859,0.5859
2020-11-16,249.88999938964844,5712600,0.77,-0.1027,-0.1027
2020-11-17,256.1700134277344,5090700,0.77,2.1242,0.53105
2020-11-18,257.1600036621094,5880500,0.77,0.0,0.0
2020-11-19,264.6499938964844,8084600,0.77,2.5625,0.5125
2020-11-20,258.0400085449219,7286100,0.77,-0.4024,-0.1006
2020-11-23,257.6400146484375,5383600,0.77,0.7579,0.7579
2020-11-24,260.8399963378906,5797300,0.77,2.1516,0.21516000000000002
2020-11-25,246.82000732421875,26394900,0.77,11.548300000000001,0.39821724137931036
2020-11-27,247.6300048828125,7395000,0.77,3.5959,0.35958999999999997
2020-11-30,245.8000030517578,18966400,0.77,6.4979,0.4331933333333333
2020-12-01,241.35000610351562,19349100,1.0,9.4418,0.377672
2020-12-02,220.77999877929688,52225500,1.0,10.7735,0.32646969696969697
2020-12-03,220.97000122070312,21395300,1.0,10.2722,0.410888
2020-12-04,225.86000061035156,20504800,1.0,13.589399999999998,0.5908434782608695
2020-12-07,227.6999969482422,12864100,1.0,1.0676000000000003,0.0889666666666667
2020-12-08,227.86000061035156,12116800,1.0,4.209000000000001,0.42090000000000016
2020-12-09,220.57000732421875,15651800,1.0,5.818,0.9696666666666666
2020-12-10,222.9199981689453,9258600,1.0,3.0054,0.5009
2020-12-11,222.4199981689453,8214400,1.0,5.0332,0.50332
2020-12-14,221.27000427246094,8508500,1.0,0.0,0.0
2020-12-15,220.14999389648438,10775800,1.0,1.8765999999999998,0.18766
2020-12-16,223.6199951171875,8821400,1.0,6.187,0.6187
2020-12-17,225.9199981689453,9946900,1.0,6.187,0.6187
2020-12-18,227.42999267578125,11845400,1.0,3.5764000000000005,0.8941000000000001
2020-12-21,226.47000122070312,9219000,1.0,1.2972,0.6486
2020-12-22,231.1699981689453,10339600,1.0,-0.34820000000000007,-0.08705000000000002
2020-12-23,227.42999267578125,7090500,1.0,2.4166,0.20138333333333333
2020-12-24,225.77999877929688,6146300,1.0,0.27180000000000004,0.06795000000000001
2020-12-28,224.63999938964844,6422500,1.0,3.593,0.5988333333333333
2020-12-29,222.4600067138672,6122400,1.0,3.4392,0.5732
2020-12-30,222.39999389648438,4724000,1.0,3.0726,0.5121
2020-12-31,222.52999877929688,6011100,1.0,10.0144,0.6259
2021-01-04,220.30999755859375,10319900,1.0,4.9718,0.3551285714285714
2021-01-05,221.52000427246094,8657200,1.0,1.5012,0.3753
2021-01-06,216.14999389648438,9789800,1.0,2.0494000000000003,0.2927714285714286
2021-01-07,217.97999572753906,8443100,1.0,2.6256,0.6564
2021-01-08,222.0399932861328,7301700,1.0,5.3378000000000005,0.6672250000000001
2021-01-11,218.25,7206500,1.0,0.28080000000000005,0.035100000000000006
2021-01-12,215.52000427246094,10736000,1.0,6.096400000000001,0.43545714285714293
2021-01-13,218.17999267578125,6839200,1.0,6.096400000000001,0.43545714285714293
2021-01-14,215.60000610351562,6548000,1.0,2.0320000000000005,0.25400000000000006
2021-01-15,213.13999938964844,8525600,1.0,3.8148,0.6358
2021-01-19,216.75999450683594,7753800,1.0,2.6286,0.328575
2021-01-20,223.44000244140625,9857700,1.0,0.6486,0.3243
2021-01-21,222.1699981689453,6800800,1.0,0.0,0.0
2021-01-22,225.77000427246094,10186100,1.0,3.4699999999999998,0.43374999999999997
2021-01-25,225.9199981689453,8213500,1.0,2.558,0.5115999999999999
2021-01-26,226.25999450683594,5021000,1.0,3.3002,0.66004
2021-01-27,224.77999877929688,7641100,1.0,5.4894,0.6099333333333333
2021-01-28,226.5,7246000,1.0,5.4894,0.6099333333333333
2021-01-29,225.55999755859375,6458200,1.0,5.4894,0.6099333333333333
