,Daily average,weekly average,monthly average,long term average,short term average
2019-10-25,0.09397068965517241,0.3898034977238812,3.959347602551102,9.467714861262005,0.3898034977238812
2019-10-26,0.32532500000000003,0.4140681057087654,3.8886043651479283,9.486367557329924,0.4140681057087654
2019-10-27,0.11671538461538461,0.5621083250699782,3.830982702195306,9.504462546615205,0.5621083250699782
2019-10-28,0.2009320754716981,0.6380843979112213,3.7846659069617905,9.516517261592647,0.6380843979112213
2019-10-29,0.19455892857142856,0.7498249644507139,3.741215917590885,9.522420806073027,0.7498249644507139
2019-10-30,0.13115483870967742,0.7444080868214723,3.6938287565017447,9.513189371902607,0.7444080868214723
2019-10-31,0.1417942857142857,0.7215689735590112,3.6500460031093973,9.489891645354918,0.7215689735590112
2019-11-01,0.2311860465116279,0.7120067110002024,3.601390326863277,9.46488327341649,0.7120067110002024
2019-11-02,0.16395409836065575,0.6696461811596363,3.5390008960287833,9.442881197315428,0.6696461811596363
2019-11-03,0.09713703703703704,0.6673237412234907,3.4781038782261944,9.422340121969338,0.6673237412234907
2019-11-04,0.09405409836065573,0.6467965291742123,3.4174756716683636,9.402236636498062,0.6467965291742123
2019-11-05,0.16350877192982455,0.6017865057195007,3.3545545405068307,9.378337795841611,0.6017865057195007
2019-11-06,0.139836,0.5583981652273182,3.290085221595073,9.351058272095495,0.5583981652273182
2019-11-07,0.2548143939393939,0.5629336143788852,3.242439887680297,9.325321372458278,0.5629336143788852
2019-11-08,0.19393409090909092,0.6043741085059685,3.204689137910542,9.303456299743821,0.6043741085059685
2019-11-09,0.41668666666666665,0.7260283949627131,3.177415348956932,9.288321060047565,0.7260283949627131
2019-11-10,0.093496875,0.8421274247596217,3.170930581049906,9.27336723216339,0.8421274247596217
2019-11-11,0.04600655021834061,0.8666051544006776,3.1704936796945438,9.254449061959347,0.8666051544006776
2019-11-12,0.012723809523809523,0.8208103155583045,3.1767969586203537,9.22147802760212,0.8208103155583045
2019-11-13,0.07125571428571428,0.6253632649364828,3.181235512592344,9.172021282648958,0.6253632649364828
2019-11-14,0.12414404761904763,0.4491627887194229,3.1873591116921802,9.117141195632309,0.4491627887194229
2019-11-15,-0.004120408163265304,0.31263253383722484,3.1886313064260885,9.058180485561989,0.31263253383722484
2019-11-16,0.4835055555555556,0.3391002858092837,3.1843001070426054,8.99802078939488,0.3391002858092837
2019-11-17,0.23769615384615383,0.4935358857666905,3.1841642738183817,8.940579739029745,0.4935358857666905
2019-11-18,0.16403234042553191,0.6502817657709565,3.1806591500460906,8.88382558090681,0.6502817657709565
2019-11-19,0.16685,0.8623019874114404,3.178018461261543,8.821937237006836,0.8623019874114404
2019-11-20,0.1489468085106383,0.8729870857827583,3.1770456779254617,8.75380303979447,0.8729870857827583
2019-11-21,0.20024098360655737,0.8326982817040672,3.1800196633607283,8.688429673076532,0.8326982817040672
2019-11-22,0.19866615384615385,0.7910958577789107,3.1891637723696493,8.631652978256216,0.7910958577789107
2019-11-23,0.34882444444444444,0.7522444429240487,3.2058495419469026,8.579385005575462,0.7522444429240487
2019-11-24,0.027230769230769232,0.7666037050104489,3.2284188366465423,8.526593934637123,0.7666037050104489
2019-11-25,-0.014700000000000003,0.736591513755109,3.247325583612811,8.471721415642127,0.736591513755109
2019-11-26,0.08528108108108108,0.6695746009533453,3.2617122691668494,8.410171190798167,0.6695746009533453
2019-11-27,0.25607407407407407,0.5338764844478778,3.270730172393364,8.343862080292388,0.5338764844478778
2019-11-28,0.10494285714285716,0.4480353997403998,3.278920628229305,8.279621956372043,0.4480353997403998
2019-11-29,0.17907647058823528,0.4643736785816197,3.2731971417746943,8.219178477716474,0.4643736785816197
2019-11-30,0.5857181818181818,0.6341675007983831,3.2634549140087366,8.166374213867249,0.6341675007983831
2019-12-01,0.18340588235294117,0.8089818676774558,3.270648261839824,8.121750216878075,0.8089818676774558
2019-12-02,0.10170350877192982,0.9635583754857749,3.2838531496019,8.083289431139272,0.9635583754857749
2019-12-03,0.13706538461538462,1.0591879941538223,3.304971609713932,8.041114609813972,1.0591879941538223
2019-12-04,0.1638851851851852,0.9242500884793454,3.331787750898279,7.995898327084551,0.9242500884793454
2019-12-05,0.208225,0.8136840101469165,3.3723878569808448,7.955237769550962,0.8136840101469165
2019-12-06,-0.038758928571428576,0.6688121595713797,3.4043063670948963,7.917130633601481,0.6688121595713797
2019-12-07,0.1909741935483871,0.5479202827223064,3.4119113598654636,7.883133901912851,0.5479202827223064
2019-12-08,0.15908846153846154,0.5312874741198012,3.4180687694006955,7.850061179605788,0.5312874741198012
2019-12-09,0.04765858585858586,0.46830828257017776,3.420993582281604,7.816244965981097,0.46830828257017776
2019-12-10,0.18523970588235295,0.49644435896983924,3.420774740141104,7.77949494558862,0.49644435896983924
2019-12-11,0.17828392857142858,0.5079306668920106,3.421509107561735,7.741574105180108,0.5079306668920106
2019-12-12,0.203975,0.5318377903412473,3.421733094945825,7.707265738041102,0.5318377903412473
2019-12-13,0.041144186046511634,0.5942579173728192,3.4072378104514907,7.673422916944008,0.5942579173728192
2019-12-14,0.2902321428571429,0.6269264950346431,3.387003951880928,7.646213795651093,0.6269264950346431
2019-12-15,-0.003199999999999993,0.6173966567978495,3.3797584301775174,7.625203422278309,0.6173966567978495
2019-12-16,0.10660285714285715,0.5723021482313856,3.379152545146871,7.6019862100209,0.5723021482313856
2019-12-17,0.21078684210526316,0.5712469036326281,3.3792799046881536,7.576829801902012,0.5712469036326281
2019-12-18,0.13014333333333333,0.5039213474092208,3.381098384175767,7.5521944262152125,0.5039213474092208
2019-12-19,0.24911379310344828,0.5450452216045326,3.39346284437714,7.530047043938674,0.5450452216045326
2019-12-20,0.19027142857142856,0.631429274371273,3.391326791041729,7.512223239229845,0.631429274371273
2019-12-21,0.3774214285714286,0.7170613097398669,3.368414441556793,7.499981582446383,0.7170613097398669
2019-12-22,0.4334166666666667,0.9185338808227465,3.352985833890119,7.491666627545462,0.9185338808227465
2019-12-23,0.2226659090909091,1.0503160326266294,3.3441203340432586,7.4845728635602615,1.0503160326266294
2019-12-24,0.08139666666666667,1.1339623510971788,3.332693864147925,7.470653749564284,1.1339623510971788
2019-12-25,0.21949767441860465,1.1364690844129808,3.3131848345068606,7.452772785872132,1.1364690844129808
2019-12-26,0.1170764705882353,0.9840724353758418,3.305601483604346,7.439368566904532,0.9840724353758418
2019-12-27,0.18315,0.82840878006911,3.3159430739527314,7.436269497229037,0.82840878006911
2019-12-28,0.3920882352941177,0.7776367073954318,3.3332056997859207,7.448293520379556,0.7776367073954318
2019-12-29,0.038560000000000004,0.7211111546553083,3.359169237642247,7.467091269953987,0.7211111546553083
2019-12-30,0.25444137931034483,0.7780118781153198,3.3887078156070523,7.492155430167762,0.7780118781153198
2019-12-31,0.332085,0.8820253288480591,3.423463066134857,7.518383800844523,0.8820253288480591
2020-01-01,0.18851935483870969,0.8574736673100831,3.462093157541374,7.538331100840594,0.8574736673100831
2020-01-02,0.17676122448979592,0.9127067304992075,3.511286569086044,7.557108636006473,0.9127067304992075
2020-01-03,0.020369047619047616,0.87508048358498,3.558240801330133,7.576362615930909,0.87508048358498
2020-01-04,0.33599,0.8011967366707529,3.6000656718526107,7.598386340253294,0.8011967366707529
2020-01-05,0.2000875,0.7810972461607001,3.651886864044972,7.620612973163547,0.7810972461607001
2020-01-06,0.18680882352941175,0.7289593492881024,3.7060448582420418,7.6391839383601035,0.7289593492881024
2020-01-07,0.13937040816326532,0.7650898754743833,3.760336247739922,7.652040236078913,0.7650898754743833
2020-01-08,0.09536792452830188,0.7400886327927397,3.808633722426528,7.6630937615642525,0.7400886327927397
2020-01-09,0.19266041666666667,0.7103385829874402,3.8612825108694264,7.680367114394142,0.7103385829874402
2020-01-10,0.3296142857142857,0.7137779989684553,3.917831625618984,7.708037757928557,0.7137779989684553
2020-01-11,0.5075222222222222,0.7795050283281552,3.961894983083172,7.744515115828129,0.7795050283281552
2020-01-12,0.2400909090909091,0.9415683226964313,3.99781376237699,7.784347333329008,0.9415683226964313
2020-01-13,0.17181578947368423,1.1002772310997952,4.036350844592061,7.8251299519978605,1.1002772310997952
2020-01-14,0.12031470588235293,1.1709598789989575,4.076449226766396,7.856119617917369,1.1709598789989575
2020-01-15,0.07333584905660377,1.041057980091976,4.108796817349578,7.876117155313386,1.041057980091976
2020-01-16,0.2680179487179487,0.8819570949511023,4.138472310972137,7.896162796655488,0.8819570949511023
2020-01-17,0.098175,0.7096571692400534,4.157292282925111,7.920564408050926,0.7096571692400534
2020-01-18,0.3661933333333333,0.6511517953497327,4.171357727631638,7.9476674826633715,0.6511517953497327
2020-01-19,0.2612625,0.7481746774866657,4.192281956499503,7.974526759958436,0.7481746774866657
2020-01-20,0.18039047619047618,0.8163089315849706,4.204009281667958,8.004608555514402,0.8163089315849706
2020-01-21,0.07018214285714286,0.8958551687659825,4.205527177784956,8.034900962344727,0.8958551687659825
2020-01-22,0.22123703703703704,0.877692675010175,4.202194504084042,8.06338255715228,0.877692675010175
